## Ore Dictionary Info                      ##
##############################################
## In the form:                             ##
## <ore dictionary entry>                   ##
##     <item id registered> - <item damage> ##
##     etc...                               ##
##############################################
actinolite
contenttweaker:phoenix_redviolecitechiseledbrick - 0
contenttweaker:phoenix_redviolecitecrackedbrick - 0
contenttweaker:phoenix_redviolecitecrackedshortbrick - 0
contenttweaker:phoenix_redviolecitedebossed - 0
contenttweaker:phoenix_redviolecitepolished - 0
contenttweaker:phoenix_redvioleciteshortbrick - 0
contenttweaker:creamviolecite - 0
contenttweaker:creamviolecitebrick - 0
contenttweaker:creamviolecitechiseledbrick - 0
contenttweaker:creamviolecitecrackedbrick - 0
contenttweaker:creamviolecitecrackedshortbrick - 0
contenttweaker:creamviolecitedebossed - 0
contenttweaker:creamviolecitepolished - 0
contenttweaker:creamvioleciteshortbrick - 0
contenttweaker:grapeviolecite - 0
contenttweaker:grapeviolecitebrick - 0
contenttweaker:grapeviolecitechiseledbrick - 0
contenttweaker:grapeviolecitecrackedbrick - 0
contenttweaker:grapeviolecitecrackedshortbrick - 0
contenttweaker:grapeviolecitedebossed - 0
contenttweaker:grapeviolecitepolished - 0
contenttweaker:grapevioleciteshortbrick - 0
contenttweaker:brownviolecite - 0
contenttweaker:brownviolecitebrick - 0
contenttweaker:brownviolecitechiseledbrick - 0
contenttweaker:brownviolecitecrackedbrick - 0
contenttweaker:brownviolecitecrackedshortbrick - 0
contenttweaker:brownviolecitedebossed - 0
contenttweaker:brownviolecitepolished - 0
contenttweaker:brownvioleciteshortbrick - 0
contenttweaker:steel_blueviolecite - 0
contenttweaker:steel_blueviolecitebrick - 0
contenttweaker:steel_blueviolecitechiseledbrick - 0
contenttweaker:steel_blueviolecitecrackedbrick - 0
contenttweaker:steel_blueviolecitecrackedshortbrick - 0
contenttweaker:steel_blueviolecitedebossed - 0
contenttweaker:steel_blueviolecitepolished - 0
contenttweaker:steel_bluevioleciteshortbrick - 0
contenttweaker:imperial_purpleviolecite - 0
contenttweaker:imperial_purpleviolecitebrick - 0
contenttweaker:imperial_purpleviolecitechiseledbrick - 0
contenttweaker:imperial_purpleviolecitecrackedbrick - 0
contenttweaker:imperial_purpleviolecitecrackedshortbrick - 0
contenttweaker:imperial_purpleviolecitedebossed - 0
contenttweaker:imperial_purpleviolecitepolished - 0
contenttweaker:imperial_purplevioleciteshortbrick - 0
contenttweaker:jovial_jadeviolecite - 0
contenttweaker:jovial_jadeviolecitebrick - 0
contenttweaker:jovial_jadeviolecitechiseledbrick - 0
contenttweaker:jovial_jadeviolecitecrackedbrick - 0
contenttweaker:jovial_jadeviolecitecrackedshortbrick - 0
contenttweaker:jovial_jadeviolecitedebossed - 0
contenttweaker:jovial_jadeviolecitepolished - 0
contenttweaker:jovial_jadevioleciteshortbrick - 0
contenttweaker:rose_redviolecite - 0
contenttweaker:rose_redviolecitebrick - 0
contenttweaker:rose_redviolecitechiseledbrick - 0
contenttweaker:rose_redviolecitecrackedbrick - 0
contenttweaker:rose_redviolecitecrackedshortbrick - 0
contenttweaker:rose_redviolecitedebossed - 0
contenttweaker:rose_redviolecitepolished - 0
contenttweaker:rose_redvioleciteshortbrick - 0
contenttweaker:hazel_brownviolecite - 0
contenttweaker:hazel_brownviolecitebrick - 0
contenttweaker:hazel_brownviolecitechiseledbrick - 0
contenttweaker:hazel_brownviolecitecrackedbrick - 0
contenttweaker:hazel_brownviolecitecrackedshortbrick - 0
contenttweaker:hazel_brownviolecitedebossed - 0
contenttweaker:hazel_brownviolecitepolished - 0
contenttweaker:hazel_brownvioleciteshortbrick - 0
contenttweaker:aubergineviolecite - 0
contenttweaker:aubergineviolecitebrick - 0
contenttweaker:aubergineviolecitechiseledbrick - 0
contenttweaker:aubergineviolecitecrackedbrick - 0
contenttweaker:aubergineviolecitecrackedshortbrick - 0
contenttweaker:aubergineviolecitedebossed - 0
contenttweaker:aubergineviolecitepolished - 0
contenttweaker:auberginevioleciteshortbrick - 0
contenttweaker:cream_puffviolecite - 0
contenttweaker:cream_puffviolecitebrick - 0
contenttweaker:cream_puffviolecitechiseledbrick - 0
contenttweaker:cream_puffviolecitecrackedbrick - 0
contenttweaker:cream_puffviolecitecrackedshortbrick - 0
contenttweaker:cream_puffviolecitedebossed - 0
contenttweaker:cream_puffviolecitepolished - 0
contenttweaker:cream_puffvioleciteshortbrick - 0
contenttweaker:magentaviolecite - 0
contenttweaker:magentaviolecitebrick - 0
contenttweaker:magentaviolecitechiseledbrick - 0
contenttweaker:magentaviolecitecrackedbrick - 0
contenttweaker:magentaviolecitecrackedshortbrick - 0
contenttweaker:magentaviolecitedebossed - 0
contenttweaker:magentaviolecitepolished - 0
contenttweaker:magentavioleciteshortbrick - 0
contenttweaker:pinkviolecite - 0
contenttweaker:pinkviolecitebrick - 0
contenttweaker:pinkviolecitechiseledbrick - 0
contenttweaker:pinkviolecitecrackedbrick - 0
contenttweaker:pinkviolecitecrackedshortbrick - 0
contenttweaker:pinkviolecitedebossed - 0
contenttweaker:pinkviolecitepolished - 0
contenttweaker:pinkvioleciteshortbrick - 0
contenttweaker:yellowviolecite - 0
contenttweaker:yellowviolecitebrick - 0
contenttweaker:yellowviolecitechiseledbrick - 0
contenttweaker:yellowviolecitecrackedbrick - 0
contenttweaker:yellowviolecitecrackedshortbrick - 0
contenttweaker:yellowviolecitedebossed - 0
contenttweaker:yellowviolecitepolished - 0
contenttweaker:yellowvioleciteshortbrick - 0
contenttweaker:ruthless_empressviolecite - 0
contenttweaker:ruthless_empressviolecitebrick - 0
contenttweaker:ruthless_empressviolecitechiseledbrick - 0
contenttweaker:ruthless_empressviolecitecrackedbrick - 0
contenttweaker:ruthless_empressviolecitecrackedshortbrick - 0
contenttweaker:ruthless_empressviolecitedebossed - 0
contenttweaker:ruthless_empressviolecitepolished - 0
contenttweaker:ruthless_empressvioleciteshortbrick - 0
contenttweaker:wine_redviolecite - 0
contenttweaker:wine_redviolecitebrick - 0
contenttweaker:wine_redviolecitechiseledbrick - 0
contenttweaker:wine_redviolecitecrackedbrick - 0
contenttweaker:wine_redviolecitecrackedshortbrick - 0
contenttweaker:wine_redviolecitedebossed - 0
contenttweaker:wine_redviolecitepolished - 0
contenttweaker:wine_redvioleciteshortbrick - 0
contenttweaker:mintviolecite - 0
contenttweaker:mintviolecitebrick - 0
contenttweaker:mintviolecitechiseledbrick - 0
contenttweaker:mintviolecitecrackedbrick - 0
contenttweaker:mintviolecitecrackedshortbrick - 0
contenttweaker:mintviolecitedebossed - 0
contenttweaker:mintviolecitepolished - 0
contenttweaker:mintvioleciteshortbrick - 0
contenttweaker:grayviolecite - 0
contenttweaker:grayviolecitebrick - 0
contenttweaker:grayviolecitechiseledbrick - 0
contenttweaker:grayviolecitecrackedbrick - 0
contenttweaker:grayviolecitecrackedshortbrick - 0
contenttweaker:grayviolecitedebossed - 0
contenttweaker:grayviolecitepolished - 0
contenttweaker:grayvioleciteshortbrick - 0
contenttweaker:honeyviolecite - 0
contenttweaker:honeyviolecitebrick - 0
contenttweaker:honeyviolecitechiseledbrick - 0
contenttweaker:honeyviolecitecrackedbrick - 0
contenttweaker:honeyviolecitecrackedshortbrick - 0
contenttweaker:honeyviolecitedebossed - 0
contenttweaker:honeyviolecitepolished - 0
contenttweaker:honeyvioleciteshortbrick - 0
contenttweaker:slateblueviolecite - 0
contenttweaker:slateblueviolecitebrick - 0
contenttweaker:slateblueviolecitechiseledbrick - 0
contenttweaker:slateblueviolecitecrackedbrick - 0
contenttweaker:slateblueviolecitecrackedshortbrick - 0
contenttweaker:slateblueviolecitedebossed - 0
contenttweaker:slateblueviolecitepolished - 0
contenttweaker:slatebluevioleciteshortbrick - 0
contenttweaker:lava_stoneviolecite - 0
contenttweaker:lava_stoneviolecitebrick - 0
contenttweaker:lava_stoneviolecitechiseledbrick - 0
contenttweaker:lava_stoneviolecitecrackedbrick - 0
contenttweaker:lava_stoneviolecitecrackedshortbrick - 0
contenttweaker:lava_stoneviolecitedebossed - 0
contenttweaker:lava_stoneviolecitepolished - 0
contenttweaker:lava_stonevioleciteshortbrick - 0
contenttweaker:pistachioviolecite - 0
contenttweaker:pistachioviolecitebrick - 0
contenttweaker:pistachioviolecitechiseledbrick - 0
contenttweaker:pistachioviolecitecrackedbrick - 0
contenttweaker:pistachioviolecitecrackedshortbrick - 0
contenttweaker:pistachioviolecitedebossed - 0
contenttweaker:pistachioviolecitepolished - 0
contenttweaker:pistachiovioleciteshortbrick - 0
contenttweaker:greenviolecite - 0
contenttweaker:greenviolecitebrick - 0
contenttweaker:greenviolecitechiseledbrick - 0
contenttweaker:greenviolecitecrackedbrick - 0
contenttweaker:greenviolecitecrackedshortbrick - 0
contenttweaker:greenviolecitedebossed - 0
contenttweaker:greenviolecitepolished - 0
contenttweaker:greenvioleciteshortbrick - 0
contenttweaker:oreganoviolecite - 0
contenttweaker:oreganoviolecitebrick - 0
contenttweaker:oreganoviolecitechiseledbrick - 0
contenttweaker:oreganoviolecitecrackedbrick - 0
contenttweaker:oreganoviolecitecrackedshortbrick - 0
contenttweaker:oreganoviolecitedebossed - 0
contenttweaker:oreganoviolecitepolished - 0
contenttweaker:oreganovioleciteshortbrick - 0
contenttweaker:dark_greenviolecite - 0
contenttweaker:dark_greenviolecitebrick - 0
contenttweaker:dark_greenviolecitechiseledbrick - 0
contenttweaker:dark_greenviolecitecrackedbrick - 0
contenttweaker:dark_greenviolecitecrackedshortbrick - 0
contenttweaker:dark_greenviolecitedebossed - 0
contenttweaker:dark_greenviolecitepolished - 0
contenttweaker:dark_greenvioleciteshortbrick - 0
contenttweaker:light_grayviolecite - 0
contenttweaker:light_grayviolecitebrick - 0
contenttweaker:light_grayviolecitechiseledbrick - 0
contenttweaker:light_grayviolecitecrackedbrick - 0
contenttweaker:light_grayviolecitecrackedshortbrick - 0
contenttweaker:light_grayviolecitedebossed - 0
contenttweaker:light_grayviolecitepolished - 0
contenttweaker:light_grayvioleciteshortbrick - 0
contenttweaker:limeviolecite - 0
contenttweaker:limeviolecitebrick - 0
contenttweaker:limeviolecitechiseledbrick - 0
contenttweaker:limeviolecitecrackedbrick - 0
contenttweaker:limeviolecitecrackedshortbrick - 0
contenttweaker:limeviolecitedebossed - 0
contenttweaker:limeviolecitepolished - 0
contenttweaker:limevioleciteshortbrick - 0
contenttweaker:blackviolecite - 0
contenttweaker:blackviolecitebrick - 0
contenttweaker:blackviolecitechiseledbrick - 0
contenttweaker:blackviolecitecrackedbrick - 0
contenttweaker:blackviolecitecrackedshortbrick - 0
contenttweaker:blackviolecitedebossed - 0
contenttweaker:blackviolecitepolished - 0
contenttweaker:blackvioleciteshortbrick - 0
contenttweaker:butterumviolecite - 0
contenttweaker:butterumviolecitebrick - 0
contenttweaker:butterumviolecitechiseledbrick - 0
contenttweaker:butterumviolecitecrackedbrick - 0
contenttweaker:butterumviolecitecrackedshortbrick - 0
contenttweaker:butterumviolecitedebossed - 0
contenttweaker:butterumviolecitepolished - 0
contenttweaker:butterumvioleciteshortbrick - 0
contenttweaker:light_blueviolecite - 0
contenttweaker:light_blueviolecitebrick - 0
contenttweaker:light_blueviolecitechiseledbrick - 0
contenttweaker:light_blueviolecitecrackedbrick - 0
contenttweaker:light_blueviolecitecrackedshortbrick - 0
contenttweaker:light_blueviolecitedebossed - 0
contenttweaker:light_blueviolecitepolished - 0
contenttweaker:light_bluevioleciteshortbrick - 0
contenttweaker:amberviolecite - 0
contenttweaker:amberviolecitebrick - 0
contenttweaker:amberviolecitechiseledbrick - 0
contenttweaker:amberviolecitecrackedbrick - 0
contenttweaker:amberviolecitecrackedshortbrick - 0
contenttweaker:amberviolecitedebossed - 0
contenttweaker:amberviolecitepolished - 0
contenttweaker:ambervioleciteshortbrick - 0
contenttweaker:pale_violetviolecite - 0
contenttweaker:pale_violetviolecitebrick - 0
contenttweaker:pale_violetviolecitechiseledbrick - 0
contenttweaker:pale_violetviolecitecrackedbrick - 0
contenttweaker:pale_violetviolecitecrackedshortbrick - 0
contenttweaker:pale_violetviolecitedebossed - 0
contenttweaker:pale_violetviolecitepolished - 0
contenttweaker:pale_violetvioleciteshortbrick - 0
contenttweaker:darkforestviolecite - 0
contenttweaker:darkforestviolecitebrick - 0
contenttweaker:darkforestviolecitechiseledbrick - 0
contenttweaker:darkforestviolecitecrackedbrick - 0
contenttweaker:darkforestviolecitecrackedshortbrick - 0
contenttweaker:darkforestviolecitedebossed - 0
contenttweaker:darkforestviolecitepolished - 0
contenttweaker:darkforestvioleciteshortbrick - 0
contenttweaker:noble_plumviolecite - 0
contenttweaker:noble_plumviolecitebrick - 0
contenttweaker:noble_plumviolecitechiseledbrick - 0
contenttweaker:noble_plumviolecitecrackedbrick - 0
contenttweaker:noble_plumviolecitecrackedshortbrick - 0
contenttweaker:noble_plumviolecitedebossed - 0
contenttweaker:noble_plumviolecitepolished - 0
contenttweaker:noble_plumvioleciteshortbrick - 0
contenttweaker:orangeviolecite - 0
contenttweaker:orangeviolecitebrick - 0
contenttweaker:orangeviolecitechiseledbrick - 0
contenttweaker:orangeviolecitecrackedbrick - 0
contenttweaker:orangeviolecitecrackedshortbrick - 0
contenttweaker:orangeviolecitedebossed - 0
contenttweaker:orangeviolecitepolished - 0
contenttweaker:orangevioleciteshortbrick - 0
contenttweaker:apricotviolecite - 0
contenttweaker:apricotviolecitebrick - 0
contenttweaker:apricotviolecitechiseledbrick - 0
contenttweaker:apricotviolecitecrackedbrick - 0
contenttweaker:apricotviolecitecrackedshortbrick - 0
contenttweaker:apricotviolecitedebossed - 0
contenttweaker:apricotviolecitepolished - 0
contenttweaker:apricotvioleciteshortbrick - 0
contenttweaker:yellow_manaviolecite - 0
contenttweaker:yellow_manaviolecitebrick - 0
contenttweaker:yellow_manaviolecitechiseledbrick - 0
contenttweaker:yellow_manaviolecitecrackedbrick - 0
contenttweaker:yellow_manaviolecitecrackedshortbrick - 0
contenttweaker:yellow_manaviolecitedebossed - 0
contenttweaker:yellow_manaviolecitepolished - 0
contenttweaker:yellow_manavioleciteshortbrick - 0
contenttweaker:blueviolecite - 0
contenttweaker:blueviolecitebrick - 0
contenttweaker:blueviolecitechiseledbrick - 0
contenttweaker:blueviolecitecrackedbrick - 0
contenttweaker:blueviolecitecrackedshortbrick - 0
contenttweaker:blueviolecitedebossed - 0
contenttweaker:blueviolecitepolished - 0
contenttweaker:bluevioleciteshortbrick - 0
contenttweaker:seagreenviolecite - 0
contenttweaker:seagreenviolecitebrick - 0
contenttweaker:seagreenviolecitechiseledbrick - 0
contenttweaker:seagreenviolecitecrackedbrick - 0
contenttweaker:seagreenviolecitecrackedshortbrick - 0
contenttweaker:seagreenviolecitedebossed - 0
contenttweaker:seagreenviolecitepolished - 0
contenttweaker:seagreenvioleciteshortbrick - 0
contenttweaker:coffeeviolecite - 0
contenttweaker:coffeeviolecitebrick - 0
contenttweaker:coffeeviolecitechiseledbrick - 0
contenttweaker:coffeeviolecitecrackedbrick - 0
contenttweaker:coffeeviolecitecrackedshortbrick - 0
contenttweaker:coffeeviolecitedebossed - 0
contenttweaker:coffeeviolecitepolished - 0
contenttweaker:coffeevioleciteshortbrick - 0
contenttweaker:purpleviolecite - 0
contenttweaker:purpleviolecitebrick - 0
contenttweaker:purpleviolecitechiseledbrick - 0
contenttweaker:purpleviolecitecrackedbrick - 0
contenttweaker:purpleviolecitecrackedshortbrick - 0
contenttweaker:purpleviolecitedebossed - 0
contenttweaker:purpleviolecitepolished - 0
contenttweaker:purplevioleciteshortbrick - 0
contenttweaker:vermilionviolecite - 0
contenttweaker:vermilionviolecitebrick - 0
contenttweaker:vermilionviolecitechiseledbrick - 0
contenttweaker:vermilionviolecitecrackedbrick - 0
contenttweaker:vermilionviolecitecrackedshortbrick - 0
contenttweaker:vermilionviolecitedebossed - 0
contenttweaker:vermilionviolecitepolished - 0
contenttweaker:vermilionvioleciteshortbrick - 0
contenttweaker:mauveviolecite - 0
contenttweaker:mauveviolecitebrick - 0
contenttweaker:mauveviolecitechiseledbrick - 0
contenttweaker:mauveviolecitecrackedbrick - 0
contenttweaker:mauveviolecitecrackedshortbrick - 0
contenttweaker:mauveviolecitedebossed - 0
contenttweaker:mauveviolecitepolished - 0
contenttweaker:mauvevioleciteshortbrick - 0
contenttweaker:navy_blueviolecite - 0
contenttweaker:navy_blueviolecitebrick - 0
contenttweaker:navy_blueviolecitechiseledbrick - 0
contenttweaker:navy_blueviolecitecrackedbrick - 0
contenttweaker:navy_blueviolecitecrackedshortbrick - 0
contenttweaker:navy_blueviolecitedebossed - 0
contenttweaker:navy_blueviolecitepolished - 0
contenttweaker:navy_bluevioleciteshortbrick - 0


waferSilicon
advancedrocketry:wafer - 0


wax
futuremc:honeycomb - 0


whitedyenugget


wonderstone
contenttweaker:wonderstone - 0
contenttweaker:wonderstonebrick - 0
contenttweaker:wonderstonechiseledbrick - 0
contenttweaker:wonderstonecobblestone - 0
contenttweaker:wonderstonecrackedbrick - 0
contenttweaker:wonderstonecrackedshortbrick - 0
contenttweaker:wonderstonedebossed - 0
contenttweaker:wonderstonepolished - 0
contenttweaker:wonderstoneshortbrick - 0
contenttweaker:wonderstonemossybrick - 0
contenttweaker:wonderstonemossychiseledbrick - 0
contenttweaker:wonderstonemossydebossed - 0
contenttweaker:wonderstonemossycobblestone - 0
contenttweaker:wonderstonemossypolished - 0
contenttweaker:wonderstonemossyshortbrick - 0
contenttweaker:wonderstonelichenbrown - 0
contenttweaker:wonderstonelichenorange - 0
contenttweaker:wonderstonelichenred - 0
contenttweaker:wonderstonelichenyellow - 0


wool
minecraft:wool - any
contenttweaker:sirenwool - 0
contenttweaker:moss_greenwool - 0
contenttweaker:figwool - 0
contenttweaker:cyanwool - 0
contenttweaker:redwool - 0
contenttweaker:classy_mauvewool - 0
contenttweaker:whitewool - 0
contenttweaker:fernwool - 0
contenttweaker:moss_gardenswool - 0
contenttweaker:olivewool - 0
contenttweaker:vin_cuitwool - 0
contenttweaker:blushwool - 0
contenttweaker:japanese_bonsaiwool - 0
contenttweaker:red_violetwool - 0
contenttweaker:kiss_a_cornwool - 0
contenttweaker:lavenderwool - 0
contenttweaker:reading_tea_leaveswool - 0
contenttweaker:ceruleanwool - 0
contenttweaker:chartreusewool - 0
contenttweaker:mysterious_bluewool - 0
contenttweaker:phoenix_redwool - 0
contenttweaker:creamwool - 0
contenttweaker:grapewool - 0
contenttweaker:brownwool - 0
contenttweaker:steel_bluewool - 0
contenttweaker:imperial_purplewool - 0
contenttweaker:jovial_jadewool - 0
contenttweaker:rose_redwool - 0
contenttweaker:hazel_brownwool - 0
contenttweaker:auberginewool - 0
contenttweaker:cream_puffwool - 0
contenttweaker:magentawool - 0
contenttweaker:pinkwool - 0
contenttweaker:yellowwool - 0
contenttweaker:ruthless_empresswool - 0
contenttweaker:wine_redwool - 0
contenttweaker:mintwool - 0
contenttweaker:graywool - 0
